"INDIC","Indicator","LOCATION","Country","CPL_COUNTRY","Country currency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPL","Comparative price levels","HUN","Hungary","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,104,,
"CPL","Comparative price levels","ISL","Iceland","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,275,,
"CPL","Comparative price levels","IRL","Ireland","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,206,,
"CPL","Comparative price levels","ITA","Italy","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,171,,
"CPL","Comparative price levels","JPN","Japan","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,167,,
"CPL","Comparative price levels","KOR","Korea","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,164,,
"CPL","Comparative price levels","LUX","Luxembourg","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,212,,
"CPL","Comparative price levels","MEX","Mexico","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","NLD","Netherlands","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,188,,
"CPL","Comparative price levels","NZL","New Zealand","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,208,,
"CPL","Comparative price levels","NOR","Norway","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,231,,
"CPL","Comparative price levels","POL","Poland","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,97,,
"CPL","Comparative price levels","PRT","Portugal","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,142,,
"CPL","Comparative price levels","SVK","Slovak Republic","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,117,,
"CPL","Comparative price levels","ESP","Spain","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,156,,
"CPL","Comparative price levels","SWE","Sweden","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,206,,
"CPL","Comparative price levels","CHE","Switzerland","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,252,,
"CPL","Comparative price levels","TUR","Turkey","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","GBR","United Kingdom","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,196,,
"CPL","Comparative price levels","USA","United States","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,176,,
"CPL","Comparative price levels","CHL","Chile","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,133,,
"CPL","Comparative price levels","EST","Estonia","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,132,,
"CPL","Comparative price levels","ISR","Israel","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,220,,
"CPL","Comparative price levels","SVN","Slovenia","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,142,,
"CPL","Comparative price levels","AUS","Australia","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,119,,
"CPL","Comparative price levels","AUT","Austria","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,97,,
"CPL","Comparative price levels","BEL","Belgium","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","CAN","Canada","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,101,,
"CPL","Comparative price levels","CZE","Czech Republic","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,64,,
"CPL","Comparative price levels","DNK","Denmark","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,126,,
"CPL","Comparative price levels","FIN","Finland","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,108,,
"CPL","Comparative price levels","FRA","France","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,97,,
"CPL","Comparative price levels","DEU","Germany","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,94,,
"CPL","Comparative price levels","GRC","Greece","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,75,,
"CPL","Comparative price levels","HUN","Hungary","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,55,,
"CPL","Comparative price levels","ISL","Iceland","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,146,,
"CPL","Comparative price levels","IRL","Ireland","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,109,,
"CPL","Comparative price levels","ITA","Italy","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,91,,
"CPL","Comparative price levels","JPN","Japan","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,88,,
"CPL","Comparative price levels","KOR","Korea","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,87,,
"CPL","Comparative price levels","LUX","Luxembourg","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,112,,
"CPL","Comparative price levels","MEX","Mexico","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,53,,
"CPL","Comparative price levels","NLD","Netherlands","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","NZL","New Zealand","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,110,,
"CPL","Comparative price levels","NOR","Norway","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,123,,
"CPL","Comparative price levels","POL","Poland","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,52,,
"CPL","Comparative price levels","PRT","Portugal","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,75,,
"CPL","Comparative price levels","SVK","Slovak Republic","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,62,,
"CPL","Comparative price levels","ESP","Spain","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","SWE","Sweden","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,110,,
"CPL","Comparative price levels","CHE","Switzerland","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,134,,
"CPL","Comparative price levels","TUR","Turkey","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,45,,
"CPL","Comparative price levels","GBR","United Kingdom","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,104,,
"CPL","Comparative price levels","USA","United States","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,93,,
"CPL","Comparative price levels","CHL","Chile","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,70,,
"CPL","Comparative price levels","EST","Estonia","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,70,,
"CPL","Comparative price levels","ISR","Israel","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,117,,
"CPL","Comparative price levels","SVN","Slovenia","NLD","Netherlands EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,75,,
"CPL","Comparative price levels","AUS","Australia","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,108,,
"CPL","Comparative price levels","AUT","Austria","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,88,,
"CPL","Comparative price levels","BEL","Belgium","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,90,,
"CPL","Comparative price levels","CAN","Canada","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,92,,
"CPL","Comparative price levels","CZE","Czech Republic","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,58,,
"CPL","Comparative price levels","DNK","Denmark","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,114,,
"CPL","Comparative price levels","FIN","Finland","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,98,,
"CPL","Comparative price levels","FRA","France","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,88,,
"CPL","Comparative price levels","DEU","Germany","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","GRC","Greece","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,68,,
"CPL","Comparative price levels","HUN","Hungary","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,50,,
"CPL","Comparative price levels","ISL","Iceland","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,132,,
"CPL","Comparative price levels","IRL","Ireland","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,99,,
"CPL","Comparative price levels","ITA","Italy","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,82,,
"CPL","Comparative price levels","JPN","Japan","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,80,,
"CPL","Comparative price levels","KOR","Korea","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,79,,
"CPL","Comparative price levels","LUX","Luxembourg","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,102,,
"CPL","Comparative price levels","MEX","Mexico","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,48,,
"CPL","Comparative price levels","NLD","Netherlands","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,91,,
"CPL","Comparative price levels","NZL","New Zealand","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","NOR","Norway","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,111,,
"CPL","Comparative price levels","POL","Poland","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,47,,
"CPL","Comparative price levels","PRT","Portugal","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,68,,
"CPL","Comparative price levels","SVK","Slovak Republic","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,56,,
"CPL","Comparative price levels","ESP","Spain","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,75,,
"CPL","Comparative price levels","SWE","Sweden","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,99,,
"CPL","Comparative price levels","CHE","Switzerland","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,121,,
"CPL","Comparative price levels","TUR","Turkey","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,41,,
"CPL","Comparative price levels","GBR","United Kingdom","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,94,,
"CPL","Comparative price levels","USA","United States","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","CHL","Chile","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,64,,
"CPL","Comparative price levels","EST","Estonia","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,63,,
"CPL","Comparative price levels","ISR","Israel","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,106,,
"CPL","Comparative price levels","SVN","Slovenia","NZL","New Zealand NZD","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,68,,
"CPL","Comparative price levels","AUS","Australia","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,97,,
"CPL","Comparative price levels","AUT","Austria","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,79,,
"CPL","Comparative price levels","BEL","Belgium","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,81,,
"CPL","Comparative price levels","CAN","Canada","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,82,,
"CPL","Comparative price levels","CZE","Czech Republic","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,52,,
"CPL","Comparative price levels","DNK","Denmark","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,102,,
"CPL","Comparative price levels","FIN","Finland","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,88,,
"CPL","Comparative price levels","FRA","France","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,79,,
"CPL","Comparative price levels","DEU","Germany","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,76,,
"CPL","Comparative price levels","GRC","Greece","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,61,,
"CPL","Comparative price levels","HUN","Hungary","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,45,,
"CPL","Comparative price levels","ISL","Iceland","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,119,,
"CPL","Comparative price levels","IRL","Ireland","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","ITA","Italy","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,74,,
"CPL","Comparative price levels","JPN","Japan","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,72,,
"CPL","Comparative price levels","KOR","Korea","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,71,,
"CPL","Comparative price levels","LUX","Luxembourg","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,92,,
"CPL","Comparative price levels","MEX","Mexico","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,43,,
"CPL","Comparative price levels","NLD","Netherlands","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,81,,
"CPL","Comparative price levels","NZL","New Zealand","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,90,,
"CPL","Comparative price levels","NOR","Norway","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","POL","Poland","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,42,,
"CPL","Comparative price levels","PRT","Portugal","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,61,,
"CPL","Comparative price levels","SVK","Slovak Republic","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,51,,
"CPL","Comparative price levels","ESP","Spain","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,68,,
"CPL","Comparative price levels","SWE","Sweden","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","CHE","Switzerland","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,109,,
"CPL","Comparative price levels","TUR","Turkey","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,37,,
"CPL","Comparative price levels","GBR","United Kingdom","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","USA","United States","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,76,,
"CPL","Comparative price levels","CHL","Chile","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,57,,
"CPL","Comparative price levels","EST","Estonia","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,57,,
"CPL","Comparative price levels","ISR","Israel","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,95,,
"CPL","Comparative price levels","SVN","Slovenia","NOR","Norway NOK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,61,,
"CPL","Comparative price levels","AUS","Australia","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,231,,
"CPL","Comparative price levels","AUT","Austria","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,187,,
"CPL","Comparative price levels","BEL","Belgium","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,194,,
"CPL","Comparative price levels","CAN","Canada","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,196,,
"CPL","Comparative price levels","CZE","Czech Republic","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,125,,
"CPL","Comparative price levels","DNK","Denmark","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,244,,
"CPL","Comparative price levels","FIN","Finland","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,210,,
"CPL","Comparative price levels","FRA","France","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,189,,
"CPL","Comparative price levels","DEU","Germany","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,182,,
"CPL","Comparative price levels","GRC","Greece","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,145,,
"CPL","Comparative price levels","HUN","Hungary","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,107,,
"CPL","Comparative price levels","ISL","Iceland","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,283,,
"CPL","Comparative price levels","IRL","Ireland","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,212,,
"CPL","Comparative price levels","ITA","Italy","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,176,,
"CPL","Comparative price levels","JPN","Japan","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,172,,
"CPL","Comparative price levels","KOR","Korea","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,169,,
"CPL","Comparative price levels","LUX","Luxembourg","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,218,,
"CPL","Comparative price levels","MEX","Mexico","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,103,,
"CPL","Comparative price levels","NLD","Netherlands","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,194,,
"CPL","Comparative price levels","NZL","New Zealand","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,214,,
"CPL","Comparative price levels","NOR","Norway","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,238,,
"CPL","Comparative price levels","POL","Poland","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","PRT","Portugal","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,146,,
"CPL","Comparative price levels","SVK","Slovak Republic","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,121,,
"CPL","Comparative price levels","ESP","Spain","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,161,,
"CPL","Comparative price levels","SWE","Sweden","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,213,,
"CPL","Comparative price levels","CHE","Switzerland","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,259,,
"CPL","Comparative price levels","TUR","Turkey","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,88,,
"CPL","Comparative price levels","GBR","United Kingdom","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,202,,
"CPL","Comparative price levels","USA","United States","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,181,,
"CPL","Comparative price levels","CHL","Chile","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,136,,
"CPL","Comparative price levels","EST","Estonia","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,136,,
"CPL","Comparative price levels","ISR","Israel","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,226,,
"CPL","Comparative price levels","SVN","Slovenia","POL","Poland PLN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,146,,
"CPL","Comparative price levels","AUS","Australia","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,158,,
"CPL","Comparative price levels","AUT","Austria","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,129,,
"CPL","Comparative price levels","BEL","Belgium","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,133,,
"CPL","Comparative price levels","CAN","Canada","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,135,,
"CPL","Comparative price levels","CZE","Czech Republic","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","DNK","Denmark","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,167,,
"CPL","Comparative price levels","FIN","Finland","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,144,,
"CPL","Comparative price levels","FRA","France","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,129,,
"CPL","Comparative price levels","DEU","Germany","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,125,,
"CPL","Comparative price levels","GRC","Greece","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,99,,
"CPL","Comparative price levels","HUN","Hungary","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,73,,
"CPL","Comparative price levels","ISL","Iceland","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,194,,
"CPL","Comparative price levels","IRL","Ireland","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,145,,
"CPL","Comparative price levels","ITA","Italy","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,121,,
"CPL","Comparative price levels","JPN","Japan","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,118,,
"CPL","Comparative price levels","KOR","Korea","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,116,,
"CPL","Comparative price levels","LUX","Luxembourg","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,150,,
"CPL","Comparative price levels","MEX","Mexico","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,71,,
"CPL","Comparative price levels","NLD","Netherlands","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,133,,
"CPL","Comparative price levels","NZL","New Zealand","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,147,,
"CPL","Comparative price levels","NOR","Norway","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,163,,
"CPL","Comparative price levels","POL","Poland","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,69,,
"CPL","Comparative price levels","PRT","Portugal","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","SVK","Slovak Republic","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","ESP","Spain","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,110,,
"CPL","Comparative price levels","SWE","Sweden","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,146,,
"CPL","Comparative price levels","CHE","Switzerland","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,178,,
"CPL","Comparative price levels","TUR","Turkey","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,60,,
"CPL","Comparative price levels","GBR","United Kingdom","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,138,,
"CPL","Comparative price levels","USA","United States","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,124,,
"CPL","Comparative price levels","CHL","Chile","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,94,,
"CPL","Comparative price levels","EST","Estonia","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,93,,
"CPL","Comparative price levels","ISR","Israel","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,155,,
"CPL","Comparative price levels","SVN","Slovenia","PRT","Portugal EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","AUS","Australia","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,191,,
"CPL","Comparative price levels","AUT","Austria","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,156,,
"CPL","Comparative price levels","BEL","Belgium","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,161,,
"CPL","Comparative price levels","CAN","Canada","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,163,,
"CPL","Comparative price levels","CZE","Czech Republic","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,103,,
"CPL","Comparative price levels","DNK","Denmark","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,202,,
"CPL","Comparative price levels","FIN","Finland","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,174,,
"CPL","Comparative price levels","FRA","France","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,157,,
"CPL","Comparative price levels","DEU","Germany","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,151,,
"CPL","Comparative price levels","GRC","Greece","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,120,,
"CPL","Comparative price levels","HUN","Hungary","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","ISL","Iceland","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,235,,
"CPL","Comparative price levels","IRL","Ireland","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,176,,
"CPL","Comparative price levels","ITA","Italy","SVK","Slovak Republic EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,146,,
